image_id,storm_id,relative_time,ocean,wind_speed,train
agl_015,agl,243002,2,45,1
agl_016,agl,246601,2,45,1
agl_017,agl,252000,2,45,1
agl_018,agl,253801,2,46,1
agl_019,agl,255600,2,46,1
agl_020,agl,259200,2,47,1
agl_021,agl,262800,2,48,1
agl_022,agl,266400,2,49,1
agl_023,agl,268200,2,49,1
agl_024,agl,270001,2,49,1
agl_025,agl,273599,2,50,1
agl_026,agl,275400,2,50,1
agl_027,agl,277200,2,50,1
agl_028,agl,279000,2,50,1
agl_029,agl,280800,2,50,1
agl_030,agl,284400,2,50,1
agl_031,agl,286200,2,50,1
agl_032,agl,288000,2,50,1
agl_033,agl,289801,2,50,1
agl_034,agl,291601,2,50,1
agl_035,agl,295201,2,50,1
agl_036,agl,297001,2,49,1
agl_037,agl,298801,2,49,1
agl_038,agl,300601,2,49,1
agl_039,agl,302403,2,48,1
agl_040,agl,306001,2,47,1
agl_041,agl,307802,2,47,1
agl_042,agl,309601,2,46,1
agl_043,agl,311401,2,46,1
agl_044,agl,313201,2,46,1
agl_045,agl,316801,2,45,1
agl_046,agl,318601,2,45,1
agl_047,agl,320403,2,45,1
agl_048,agl,322202,2,45,1
agl_049,agl,324001,2,45,1
agl_050,agl,327601,2,45,1
agl_051,agl,329401,2,45,1
agl_052,agl,333001,2,45,1
agl_053,agl,338400,2,45,1
agl_054,agl,340201,2,44,1
agl_055,agl,342000,2,44,1
agl_056,agl,345600,2,43,1
agl_057,agl,349200,2,42,1
agl_058,agl,352800,2,41,1
agl_059,agl,354602,2,41,1
agl_060,agl,356401,2,41,1
agl_061,agl,360000,2,40,1
agl_062,agl,361801,2,39,1
agl_063,agl,363600,2,39,1
agl_064,agl,365400,2,39,1
agl_065,agl,367200,2,38,1
agl_066,agl,370802,2,37,1
agl_067,agl,372600,2,37,1
agl_068,agl,374401,2,36,1
agl_069,agl,376201,2,36,1
agl_070,agl,378001,2,36,1
agl_071,agl,381601,2,35,1
agl_072,agl,383401,2,34,1
agl_073,agl,385201,2,34,1
agl_074,agl,387001,2,34,1
agl_075,agl,388801,2,33,1
agl_076,agl,392401,2,32,1
agl_077,agl,394201,2,32,1
agl_078,agl,396001,2,31,1
agl_079,agl,397801,2,31,1
agl_080,agl,399601,2,31,1
agl_090,agl,426601,2,31,1
agl_091,agl,428400,2,31,1
agl_092,agl,432000,2,32,1
agl_093,agl,435600,2,33,1
agl_094,agl,439200,2,34,1
agl_095,agl,441000,2,34,1
agl_096,agl,442801,2,34,1
agl_097,agl,446400,2,35,1
agl_098,agl,448200,2,36,1
agl_099,agl,450000,2,36,1
agl_100,agl,451800,2,36,1
agl_101,agl,453600,2,37,1
agl_102,agl,457200,2,38,1
agl_103,agl,459002,2,38,1
agl_104,agl,460800,2,39,1
agl_105,agl,462601,2,39,1
aja_030,aja,88200,1,31,1
aja_031,aja,90000,1,31,1
aja_032,aja,91800,1,32,1
aja_033,aja,93601,1,32,1
aja_034,aja,97201,1,33,1
aja_035,aja,99000,1,33,1
aja_036,aja,100800,1,34,1
aja_037,aja,102601,1,34,1
aja_038,aja,104400,1,35,1
aja_039,aja,108001,1,35,1
aja_040,aja,109800,1,34,1
aja_041,aja,111601,1,34,1
aja_042,aja,113401,1,33,1
aja_043,aja,115201,1,33,1
aja_044,aja,118802,1,32,1
akq_001,akq,1800,2,31,1
akq_002,akq,3600,2,31,1
akq_003,akq,5400,2,31,1
akq_004,akq,7200,2,32,1
akq_005,akq,10800,2,33,1
akq_006,akq,12600,2,33,1
akq_007,akq,14400,2,34,1
akq_008,akq,16200,2,34,1
akq_009,akq,18000,2,34,1
akq_010,akq,21600,2,35,1
akq_011,akq,23400,2,36,1
akq_012,akq,25200,2,36,1
akq_013,akq,27000,2,36,1
akq_014,akq,28800,2,37,1
akq_015,akq,32400,2,38,1
akq_016,akq,34200,2,38,1
akq_017,akq,36000,2,39,1
akq_018,akq,37802,2,39,1
akq_019,akq,39601,2,39,1
alq_061,alq,131403,1,31,1
alq_062,alq,133201,1,31,1
alq_063,alq,135001,1,32,1
alq_064,alq,136802,1,32,1
alq_065,alq,140402,1,33,1
alq_066,alq,142202,1,33,1
alq_067,alq,144001,1,34,1
alq_068,alq,145802,1,34,1
alq_069,alq,147601,1,35,1
alq_070,alq,151202,1,36,1
alq_071,alq,153001,1,37,1
alq_072,alq,154801,1,38,1
alq_073,alq,156602,1,38,1
alq_074,alq,158401,1,39,1
alq_075,alq,162000,1,41,1
alq_076,alq,163800,1,42,1
alq_077,alq,165600,1,43,1
alq_078,alq,167399,1,43,1
alq_079,alq,169201,1,44,1
alq_080,alq,172800,1,45,1
alq_081,alq,174600,1,46,1
alq_082,alq,176400,1,46,1
alq_083,alq,178200,1,47,1
alq_084,alq,180000,1,47,1
alq_085,alq,183600,1,48,1
alq_086,alq,187200,1,49,1
alq_087,alq,189001,1,49,1
alq_088,alq,190800,1,50,1
alq_089,alq,194400,1,50,1
alq_090,alq,196200,1,51,1
alq_091,alq,198000,1,51,1
alq_092,alq,199800,1,52,1
alq_093,alq,201599,1,52,1
alq_094,alq,205202,1,53,1
alq_095,alq,207001,1,53,1
alq_096,alq,208801,1,54,1
alq_097,alq,210602,1,54,1
alq_098,alq,212401,1,55,1
alq_099,alq,216001,1,56,1
alq_100,alq,217801,1,57,1
alq_101,alq,219603,1,58,1
alq_102,alq,221401,1,58,1
alq_103,alq,223202,1,59,1
alq_128,alq,277201,1,60,1
alq_129,alq,280800,1,60,1
alq_130,alq,282600,1,59,1
alq_131,alq,284399,1,59,1
alq_132,alq,286200,1,58,1
alq_133,alq,288000,1,58,1
alq_134,alq,291603,1,57,1
alq_135,alq,293402,1,57,1
alq_136,alq,295201,1,56,1
alq_137,alq,297001,1,56,1
alq_138,alq,298801,1,55,1
alq_139,alq,302402,1,55,1
alq_140,alq,304201,1,54,1
alq_141,alq,306001,1,54,1
alq_142,alq,307803,1,53,1
alq_143,alq,309601,1,53,1
alq_144,alq,324001,1,50,1
alq_145,alq,325801,1,49,1
alq_146,alq,327602,1,49,1
alq_147,alq,329401,1,48,1
alq_148,alq,331202,1,48,1
alq_149,alq,334800,1,47,1
alq_150,alq,336600,1,47,1
alq_151,alq,338400,1,46,1
alq_152,alq,340200,1,46,1
alq_153,alq,342000,1,45,1
alq_154,alq,345600,1,45,1
alq_155,alq,347400,1,44,1
alq_156,alq,349200,1,44,1
alq_157,alq,351000,1,43,1
alq_158,alq,352800,1,43,1
alq_159,alq,356400,1,42,1
alq_160,alq,358200,1,42,1
alq_161,alq,360000,1,41,1
alq_162,alq,361802,1,41,1
amn_001,amn,7200,2,34,1
amn_002,amn,9000,2,35,1
amn_003,amn,10800,2,35,1
amn_004,amn,12600,2,36,1
amn_005,amn,14400,2,37,1
amn_006,amn,16200,2,38,1
amn_007,amn,18000,2,39,1
amn_008,amn,19800,2,40,1
amn_009,amn,21600,2,40,1
amn_010,amn,23400,2,41,1
amn_011,amn,25199,2,41,1
amn_012,amn,27000,2,41,1
amn_013,amn,28800,2,42,1
amn_014,amn,30599,2,42,1
amn_015,amn,32399,2,43,1
amn_016,amn,34199,2,43,1
amn_017,amn,36000,2,44,1
amn_018,amn,37799,2,44,1
amn_019,amn,39599,2,44,1
amn_020,amn,43199,2,45,1
amn_021,amn,45000,2,45,1
amn_022,amn,46800,2,45,1
amn_023,amn,48600,2,45,1
amn_024,amn,50400,2,45,1
amn_025,amn,53999,2,45,1
amn_026,amn,55799,2,45,1
amn_027,amn,57600,2,45,1
amn_028,amn,59399,2,45,1
amn_029,amn,61201,2,45,1
amn_030,amn,64801,2,45,1
amn_031,amn,66601,2,45,1
amn_032,amn,68401,2,45,1
amn_033,amn,70201,2,45,1
amn_034,amn,72001,2,45,1
amn_035,amn,75601,2,45,1
amn_036,amn,77401,2,45,1
amn_037,amn,79201,2,45,1
amn_038,amn,81001,2,45,1
amn_039,amn,82801,2,45,1
amn_040,amn,86401,2,45,1
amn_041,amn,88201,2,46,1
amn_042,amn,90001,2,46,1
amn_043,amn,91801,2,46,1
amn_044,amn,93601,2,47,1
amn_045,amn,97201,2,48,1
amn_046,amn,99001,2,48,1
amn_047,amn,100801,2,49,1
amn_048,amn,102601,2,49,1
amn_049,amn,104403,2,49,1
amn_050,amn,108000,2,50,1
amn_051,amn,109800,2,50,1
amn_052,amn,111600,2,50,1
amn_053,amn,113400,2,50,1
amn_054,amn,115200,2,50,1
amn_055,amn,118800,2,50,1
amn_056,amn,120599,2,50,1
amn_057,amn,122400,2,50,1
amn_058,amn,124200,2,50,1
amn_059,amn,125999,2,50,1
amn_060,amn,129600,2,50,1
amn_061,amn,131400,2,49,1
amn_062,amn,133200,2,49,1
amn_063,amn,134999,2,49,1
amn_064,amn,136799,2,48,1
amn_065,amn,140400,2,47,1
amn_066,amn,142199,2,47,1
amn_067,amn,144000,2,46,1
amn_068,amn,145799,2,46,1
amn_069,amn,147601,2,46,1
amn_070,amn,151201,2,45,1
amn_071,amn,153001,2,46,1
amn_072,amn,154801,2,46,1
amn_073,amn,156601,2,46,1
amn_074,amn,158401,2,47,1
amn_075,amn,162001,2,48,1
amn_076,amn,163801,2,48,1
amn_077,amn,165601,2,49,1
amn_078,amn,167401,2,49,1
amn_079,amn,169201,2,49,1
amn_080,amn,172800,2,50,1
amn_081,amn,174601,2,50,1
amn_082,amn,176400,2,50,1
amn_083,amn,178201,2,50,1
amn_084,amn,180001,2,50,1
amn_085,amn,183601,2,50,1
amn_086,amn,185401,2,50,1
amn_087,amn,187201,2,50,1
amn_088,amn,189001,2,50,1
amn_089,amn,190804,2,50,1
amn_090,amn,194400,2,50,1
amn_091,amn,196200,2,50,1
amn_092,amn,198000,2,50,1
amn_093,amn,199800,2,50,1
amn_094,amn,201599,2,50,1
amn_095,amn,205200,2,50,1
amn_096,amn,206999,2,50,1
amn_097,amn,208799,2,50,1
amn_098,amn,210600,2,50,1
amn_099,amn,212400,2,50,1
amn_100,amn,216000,2,50,1
amn_101,amn,217800,2,51,1
amn_102,amn,219600,2,51,1
amn_103,amn,221400,2,51,1
amn_104,amn,223200,2,52,1
amn_105,amn,226800,2,53,1
amn_106,amn,228600,2,53,1
amn_107,amn,230399,2,54,1
amn_108,amn,232199,2,54,1
amn_109,amn,234001,2,54,1
amn_110,amn,237601,2,55,1
amn_111,amn,239401,2,55,1
amn_112,amn,241201,2,55,1
amn_113,amn,243001,2,55,1
amn_114,amn,244801,2,55,1
amn_115,amn,248401,2,55,1
amn_116,amn,250201,2,55,1
amn_117,amn,252001,2,55,1
amn_118,amn,253801,2,55,1
amn_119,amn,255601,2,55,1
amn_120,amn,259201,2,55,1
amn_121,amn,262801,2,54,1
amn_122,amn,264601,2,54,1
amn_123,amn,266401,2,53,1
amn_124,amn,270001,2,52,1
amn_125,amn,271801,2,52,1
amn_126,amn,273601,2,51,1
amn_127,amn,275401,2,51,1
amn_128,amn,277205,2,51,1
amn_129,amn,280800,2,50,1
amn_130,amn,282600,2,49,1
amn_131,amn,284399,2,49,1
amn_132,amn,286199,2,49,1
amn_133,amn,287999,2,48,1
amn_134,amn,291599,2,47,1
amn_135,amn,293399,2,47,1
amn_136,amn,295200,2,46,1
amn_137,amn,296999,2,46,1
amn_138,amn,298800,2,46,1
amn_139,amn,302400,2,45,1
amn_140,amn,351001,2,55,1
amn_141,amn,352801,2,55,1
amn_142,amn,356401,2,55,1
amn_143,amn,358201,2,55,1
amn_144,amn,360001,2,55,1
amn_145,amn,361801,2,55,1
amn_146,amn,363606,2,55,1
amn_147,amn,367199,2,55,1
amn_148,amn,368999,2,55,1
amn_149,amn,370799,2,55,1
amn_150,amn,372600,2,55,1
amn_151,amn,374399,2,55,1
amn_152,amn,377999,2,55,1
amn_153,amn,379800,2,55,1
amn_154,amn,381600,2,55,1
amn_155,amn,383400,2,55,1
amn_156,amn,385200,2,55,1
amn_157,amn,388800,2,55,1
amn_158,amn,390600,2,55,1
amn_159,amn,392400,2,55,1
amn_160,amn,394199,2,55,1
amn_161,amn,395999,2,55,1
amn_162,amn,399599,2,55,1
amn_163,amn,401399,2,55,1
amn_164,amn,403199,2,55,1
amn_165,amn,404999,2,55,1
amn_166,amn,406804,2,55,1
amn_167,amn,410401,2,55,1
amn_168,amn,412201,2,55,1
amn_169,amn,414001,2,55,1
amn_170,amn,415801,2,55,1
amn_171,amn,417601,2,55,1
amn_172,amn,421201,2,55,1
amn_173,amn,423001,2,55,1
amn_174,amn,424801,2,55,1
amn_175,amn,426601,2,55,1
amn_176,amn,428401,2,55,1
amn_177,amn,432001,2,55,1
amn_178,amn,433801,2,54,1
amn_179,amn,435601,2,54,1
amn_180,amn,437401,2,54,1
amn_181,amn,439201,2,53,1
amn_182,amn,442801,2,52,1
amn_183,amn,444601,2,52,1
amn_184,amn,446400,2,51,1
amn_185,amn,448201,2,51,1
amn_186,amn,450007,2,51,1
amn_187,amn,453599,2,50,1
amn_188,amn,455400,2,49,1
amn_189,amn,457200,2,49,1
amn_190,amn,459003,2,49,1
amn_191,amn,460801,2,48,1
amn_192,amn,464400,2,47,1
amn_193,amn,466200,2,47,1
amn_194,amn,468000,2,46,1
amn_195,amn,469800,2,46,1
amn_196,amn,471600,2,46,1
amn_197,amn,475199,2,45,1
amn_198,amn,476999,2,44,1
amn_199,amn,478800,2,44,1
amn_200,amn,480600,2,44,1
amn_201,amn,482399,2,43,1
amn_202,amn,486000,2,42,1
amn_203,amn,487800,2,42,1
amn_204,amn,489600,2,41,1
amn_205,amn,491400,2,41,1
amn_206,amn,493205,2,41,1
amn_207,amn,496801,2,40,1
amn_208,amn,498601,2,39,1
amn_209,amn,500401,2,39,1
amn_210,amn,502201,2,39,1
amn_211,amn,504001,2,38,1
amn_212,amn,507601,2,37,1
amn_213,amn,509401,2,37,1
amw_006,amw,23398,2,31,1
amw_007,amw,25199,2,32,1
amw_008,amw,37799,2,38,1
amw_009,amw,39598,2,39,1
amw_010,amw,43199,2,40,1
amw_011,amw,44999,2,41,1
amw_012,amw,46799,2,42,1
amw_013,amw,48599,2,43,1
amw_014,amw,50399,2,44,1
amw_015,amw,53999,2,45,1
amw_016,amw,55799,2,46,1
amw_017,amw,57599,2,47,1
amw_018,amw,59618,2,48,1
amw_019,amw,61207,2,49,1
amw_020,amw,64800,2,50,1
amw_021,amw,66600,2,51,1
amw_022,amw,68400,2,51,1
amw_023,amw,70200,2,51,1
amw_024,amw,72000,2,52,1
amw_025,amw,75600,2,53,1
amz_000,amz,0,2,31,1
amz_001,amz,1800,2,32,1
amz_002,amz,3600,2,33,1
amz_003,amz,5401,2,34,1
amz_004,amz,9001,2,35,1
amz_020,amz,194401,2,59,1
amz_021,amz,196201,2,58,1
amz_022,amz,198001,2,57,1
ang_023,ang,86397,2,35,1
ang_024,ang,89997,2,35,1
ang_025,ang,93597,2,35,1
ang_026,ang,97197,2,35,1
ang_027,ang,100797,2,35,1
ang_028,ang,104396,2,35,1
ang_029,ang,107996,2,40,1
ang_030,ang,111596,2,40,1
ang_031,ang,115196,2,40,1
ang_032,ang,118796,2,40,1
ang_033,ang,122396,2,40,1
ang_034,ang,125996,2,40,1
ang_035,ang,129596,2,45,1
ang_036,ang,133196,2,45,1
ang_037,ang,136796,2,45,1
ang_038,ang,140396,2,45,1
ang_039,ang,143996,2,45,1
ang_040,ang,151196,2,50,1
ang_041,ang,154796,2,50,1
ang_042,ang,158396,2,50,1
ang_043,ang,161996,2,50,1
ang_044,ang,165596,2,50,1
ang_045,ang,169196,2,50,1
ang_046,ang,172796,2,55,1
ang_047,ang,176396,2,55,1
ang_048,ang,179996,2,55,1
ang_049,ang,183596,2,55,1
ang_050,ang,187196,2,55,1
ang_051,ang,190796,2,55,1
ang_052,ang,194396,2,60,1
ang_053,ang,197996,2,60,1
ang_054,ang,201596,2,60,1
ang_055,ang,205196,2,60,1
ang_056,ang,208796,2,60,1
ang_057,ang,212396,2,60,1
ang_081,ang,302396,2,60,1
ang_082,ang,305995,2,60,1
ang_083,ang,309595,2,60,1
ang_084,ang,313195,2,60,1
ang_085,ang,316795,2,60,1
ang_086,ang,323996,2,60,1
ang_087,ang,327596,2,60,1
ang_088,ang,331196,2,60,1
ang_089,ang,334796,2,60,1
ang_090,ang,338396,2,60,1
ang_091,ang,341996,2,60,1
ang_092,ang,345596,2,60,1
ang_093,ang,349196,2,60,1
ang_094,ang,352796,2,60,1
ang_095,ang,356396,2,60,1
ang_096,ang,359995,2,60,1
ang_097,ang,363595,2,60,1
ang_098,ang,367195,2,60,1
ang_099,ang,370795,2,60,1
ang_100,ang,374395,2,60,1
ang_101,ang,377995,2,60,1
ang_102,ang,381595,2,60,1
ang_103,ang,385195,2,60,1
ang_104,ang,388795,2,55,1
ang_105,ang,392395,2,55,1
ang_106,ang,395995,2,55,1
ang_107,ang,399595,2,55,1
ang_108,ang,403195,2,55,1
ang_109,ang,410395,2,55,1
ang_110,ang,413995,2,55,1
ang_111,ang,417595,2,55,1
ang_112,ang,421195,2,55,1
ang_113,ang,424795,2,55,1
ang_114,ang,428395,2,55,1
ang_115,ang,431995,2,55,1
ang_116,ang,435595,2,55,1
ang_117,ang,439195,2,55,1
ang_118,ang,442795,2,55,1
ang_119,ang,446395,2,55,1
ang_120,ang,449995,2,55,1
ang_121,ang,453595,2,50,1
ang_122,ang,457195,2,50,1
ang_123,ang,460795,2,50,1
ang_124,ang,464395,2,50,1
ang_125,ang,467995,2,50,1
ang_126,ang,471595,2,50,1
ang_127,ang,475195,2,45,1
ang_128,ang,478795,2,45,1
ang_129,ang,482395,2,45,1
ang_130,ang,485995,2,45,1
ang_131,ang,489595,2,45,1
ang_132,ang,496795,2,40,1
ang_133,ang,500395,2,40,1
ang_134,ang,503995,2,40,1
ang_135,ang,507595,2,40,1
ang_136,ang,511195,2,40,1
ang_137,ang,514795,2,40,1
ang_138,ang,518395,2,40,1
ang_139,ang,521995,2,40,1
ang_140,ang,525595,2,40,1
ang_141,ang,529195,2,40,1
ang_142,ang,532795,2,40,1
ang_143,ang,536395,2,40,1
ang_144,ang,539995,2,35,1
ang_145,ang,543595,2,35,1
ang_146,ang,547195,2,35,1
ang_147,ang,550795,2,35,1
ano_000,ano,0,2,40,1
ano_001,ano,1799,2,40,1
ano_002,ano,3599,2,40,1
ano_003,ano,5400,2,40,1
ano_004,ano,7199,2,40,1
ano_005,ano,10800,2,40,1
ano_006,ano,12600,2,40,1
ano_007,ano,14399,2,40,1
ano_008,ano,16199,2,40,1
ano_009,ano,17998,2,40,1
ano_010,ano,21598,2,40,1
ano_011,ano,23398,2,40,1
ano_012,ano,25200,2,40,1
ano_013,ano,27000,2,40,1
ano_014,ano,28799,2,40,1
ano_015,ano,32398,2,40,1
ano_016,ano,34198,2,40,1
ano_017,ano,35998,2,40,1
ano_018,ano,37798,2,40,1
ano_019,ano,39598,2,40,1
ano_020,ano,43198,2,40,1
ano_021,ano,44999,2,41,1
ano_022,ano,46798,2,41,1
ano_023,ano,48598,2,41,1
ano_024,ano,50398,2,42,1
aoe_012,aoe,43200,1,35,1
aoe_013,aoe,46800,1,35,1
aoe_014,aoe,50400,1,35,1
aoe_015,aoe,54000,1,35,1
aoe_016,aoe,57600,1,35,1
aoe_017,aoe,61200,1,35,1
aoe_018,aoe,64800,1,40,1
aoe_019,aoe,68400,1,40,1
aoe_020,aoe,72000,1,40,1
aoe_021,aoe,75600,1,40,1
aoe_022,aoe,79200,1,40,1
aoe_023,aoe,82800,1,40,1
aoe_024,aoe,86400,1,40,1
