image_id,storm_id,relative_time,ocean,wind_speed,train
azm_056,azm,426600,2,65,1
azm_057,azm,428400,2,65,1
azm_058,azm,432000,2,65,1
azm_059,azm,433800,2,66,1
azm_060,azm,435600,2,67,1
azm_061,azm,437400,2,68,1
azm_062,azm,439200,2,69,1
azm_063,azm,442800,2,70,1
azm_064,azm,444600,2,71,1
azm_065,azm,446400,2,72,1
azm_066,azm,448200,2,73,1
azm_067,azm,450000,2,74,1
azm_068,azm,453600,2,75,1
azm_069,azm,455400,2,76,1
azm_070,azm,457200,2,76,1
azm_071,azm,459000,2,76,1
azm_072,azm,460800,2,77,1
azm_073,azm,464400,2,78,1
azm_074,azm,466200,2,78,1
azm_075,azm,468000,2,79,1
azm_076,azm,469800,2,79,1
azm_077,azm,471600,2,79,1
azm_078,azm,475200,2,80,1
azm_079,azm,477000,2,80,1
azm_080,azm,478800,2,80,1
azm_081,azm,480600,2,80,1
azm_082,azm,482400,2,80,1
azm_083,azm,486000,2,80,1
azm_084,azm,487800,2,80,1
azm_085,azm,489600,2,80,1
azm_086,azm,491400,2,80,1
azm_087,azm,493200,2,80,1
azm_088,azm,496800,2,80,1
azm_089,azm,498600,2,81,1
azm_090,azm,500400,2,81,1
azm_091,azm,502200,2,81,1
azm_092,azm,504000,2,82,1
azm_093,azm,507600,2,83,1
azm_094,azm,509400,2,83,1
azm_095,azm,511200,2,84,1
azm_096,azm,512999,2,84,1
azm_097,azm,514799,2,84,1
bcf_062,bcf,135001,1,90,1
bcf_063,bcf,136801,1,85,1
bcf_064,bcf,140402,1,75,1
bcf_065,bcf,142201,1,70,1
ben_005,ben,111602,2,82,1
ben_006,ben,113401,2,84,1
ben_007,ben,117000,2,89,1
ben_014,ben,280800,2,65,1
ben_015,ben,282600,2,65,1
ben_016,ben,284400,2,65,1
ben_017,ben,286200,2,65,1
bkf_047,bkf,107999,2,61,1
bkf_048,bkf,109799,2,62,1
bkf_049,bkf,111599,2,63,1
bkf_050,bkf,113399,2,64,1
bkf_051,bkf,116999,2,65,1
bkf_052,bkf,118799,2,66,1
bkf_053,bkf,120599,2,67,1
bkf_054,bkf,122399,2,68,1
bkf_055,bkf,124199,2,69,1
bkf_056,bkf,127800,2,70,1
bkf_057,bkf,129600,2,71,1
bkf_058,bkf,131401,2,72,1
bkf_059,bkf,133200,2,73,1
bkf_060,bkf,135000,2,74,1
bkf_061,bkf,138600,2,75,1
bkf_062,bkf,140400,2,76,1
bkf_063,bkf,142200,2,76,1
bkf_064,bkf,151201,2,78,1
bkf_065,bkf,153000,2,79,1
bkf_066,bkf,154800,2,79,1
bkf_067,bkf,156601,2,79,1
bkf_068,bkf,160200,2,80,1
bkf_069,bkf,162000,2,81,1
bkf_070,bkf,163800,2,82,1
bkf_071,bkf,165602,2,83,1
bkf_072,bkf,167400,2,84,1
bkf_073,bkf,171000,2,85,1
bkf_074,bkf,172800,2,86,1
bkf_075,bkf,174600,2,87,1
bkf_076,bkf,181799,2,90,1
bkf_077,bkf,183601,2,90,1
bkf_078,bkf,185400,2,90,1
bkf_079,bkf,187200,2,90,1
bkf_080,bkf,188999,2,90,1
bkf_081,bkf,192599,2,90,1
bkf_082,bkf,194399,2,90,1
bkf_083,bkf,196200,2,90,1
bkf_084,bkf,197999,2,90,1
bkf_085,bkf,199799,2,90,1
bkf_086,bkf,203400,2,90,1
bkf_087,bkf,205199,2,89,1
bkf_088,bkf,206998,2,88,1
bkf_089,bkf,208799,2,87,1
bkf_090,bkf,210599,2,86,1
bkf_091,bkf,214199,2,85,1
bkf_092,bkf,216001,2,84,1
bkf_093,bkf,217800,2,83,1
bkf_094,bkf,219602,2,82,1
bkf_095,bkf,221400,2,81,1
bkf_096,bkf,225000,2,80,1
bkf_097,bkf,226800,2,79,1
bkf_098,bkf,228600,2,78,1
bkf_099,bkf,230401,2,77,1
bkf_100,bkf,232200,2,76,1
bkf_101,bkf,235800,2,75,1
bkf_102,bkf,237601,2,74,1
bkf_103,bkf,239400,2,73,1
bkf_104,bkf,241201,2,72,1
bkf_105,bkf,243000,2,71,1
bkf_106,bkf,246600,2,70,1
bkf_107,bkf,248400,2,69,1
bkf_108,bkf,250201,2,69,1
bkh_076,bkh,194402,1,61,1
bkh_077,bkh,196202,1,62,1
bkh_078,bkh,198002,1,63,1
bkh_079,bkh,199802,1,63,1
bkh_080,bkh,201602,1,64,1
bkh_081,bkh,205203,1,66,1
bkh_082,bkh,216002,1,71,1
bkh_083,bkh,217802,1,72,1
bkh_084,bkh,219602,1,73,1
bkh_085,bkh,228600,1,77,1
bkh_086,bkh,230400,1,78,1
bkh_087,bkh,232201,1,78,1
bkh_088,bkh,234001,1,79,1
bkh_089,bkh,237600,1,80,1
bkh_090,bkh,239400,1,81,1
bkh_091,bkh,241200,1,81,1
bkh_092,bkh,243001,1,82,1
bkh_093,bkh,244800,1,82,1
bkh_094,bkh,248400,1,83,1
bkh_095,bkh,250201,1,83,1
bkh_096,bkh,252002,1,84,1
bkh_097,bkh,253802,1,84,1
bkh_098,bkh,255602,1,85,1
bkh_099,bkh,259200,1,85,1
bkh_100,bkh,261000,1,85,1
bkh_101,bkh,262800,1,85,1
bkh_102,bkh,264600,1,85,1
bkh_103,bkh,266400,1,85,1
bkh_104,bkh,270002,1,85,1
bkh_105,bkh,271802,1,85,1
bkh_106,bkh,273602,1,85,1
bkh_107,bkh,275402,1,85,1
bkh_108,bkh,277202,1,85,1
bkh_109,bkh,280802,1,85,1
bkh_110,bkh,282602,1,84,1
bkh_111,bkh,284402,1,84,1
bkh_112,bkh,286202,1,83,1
bkh_113,bkh,288002,1,83,1
bkh_114,bkh,291602,1,82,1
bkh_115,bkh,298802,1,80,1
bkh_116,bkh,302402,1,79,1
bkh_117,bkh,304202,1,78,1
bkh_118,bkh,306002,1,77,1
bkh_119,bkh,315001,1,73,1
bkh_120,bkh,316800,1,72,1
bkh_121,bkh,318600,1,72,1
blq_228,blq,617398,1,62,1
blq_229,blq,620999,1,63,1
blq_230,blq,622799,1,64,1
blq_231,blq,626398,1,65,1
blq_232,blq,628198,1,64,1
blq_233,blq,629998,1,64,1
blq_234,blq,631798,1,63,1
blq_235,blq,633598,1,63,1
blq_236,blq,637198,1,62,1
blq_237,blq,638998,1,62,1
buv_020,buv,79200,1,65,1
buv_021,buv,81000,1,66,1
buv_022,buv,82800,1,66,1
buv_023,buv,84600,1,67,1
buv_024,buv,86400,1,67,1
buv_025,buv,89999,1,68,1
buv_026,buv,91799,1,68,1
buv_027,buv,93599,1,69,1
buv_028,buv,95398,1,69,1
buv_029,buv,97198,1,70,1
buv_030,buv,100798,1,70,1
buv_031,buv,102598,1,71,1
buv_032,buv,104398,1,71,1
buv_033,buv,106198,1,72,1
buv_034,buv,107999,1,72,1
buv_035,buv,111599,1,73,1
buv_036,buv,113398,1,73,1
buv_037,buv,115199,1,74,1
buv_038,buv,116999,1,74,1
buv_039,buv,118799,1,75,1
buv_040,buv,122398,1,75,1
buv_041,buv,124198,1,74,1
buv_042,buv,125999,1,74,1
buv_043,buv,127798,1,73,1
buv_044,buv,129598,1,73,1
buv_045,buv,133200,1,72,1
buv_046,buv,135000,1,72,1
buv_047,buv,136800,1,71,1
buv_048,buv,138600,1,71,1
buv_049,buv,140400,1,70,1
buv_050,buv,144000,1,70,1
buv_051,buv,145800,1,70,1
buv_052,buv,147600,1,70,1
buv_053,buv,149400,1,70,1
buv_054,buv,151200,1,70,1
buv_055,buv,154800,1,70,1
buv_056,buv,156600,1,70,1
buv_057,buv,158400,1,70,1
buv_058,buv,160200,1,70,1
buv_059,buv,162000,1,70,1
buv_060,buv,165600,1,70,1
buv_061,buv,167400,1,69,1
buv_062,buv,169200,1,69,1
buv_063,buv,171000,1,68,1
buv_064,buv,172800,1,68,1
buv_065,buv,176399,1,67,1
buv_066,buv,178199,1,67,1
buv_067,buv,179999,1,66,1
buv_068,buv,181799,1,66,1
buv_069,buv,183599,1,65,1
buv_070,buv,187199,1,65,1
buv_071,buv,188999,1,64,1
buv_072,buv,190798,1,64,1
buv_073,buv,192598,1,63,1
buv_074,buv,194399,1,63,1
buv_075,buv,197999,1,62,1
buv_076,buv,199798,1,62,1
buv_077,buv,201599,1,61,1
buv_078,buv,203399,1,61,1
buv_080,buv,208798,1,61,1
buv_081,buv,210598,1,62,1
buv_082,buv,212399,1,63,1
buv_083,buv,214198,1,63,1
buv_084,buv,215999,1,64,1
buv_085,buv,219600,1,66,1
buv_086,buv,221400,1,67,1
buv_087,buv,223200,1,68,1
buv_088,buv,225000,1,68,1
buv_089,buv,226800,1,69,1
buv_090,buv,230400,1,70,1
buv_091,buv,232198,1,69,1
cem_006,cem,14400,1,61,1
cem_007,cem,16201,1,62,1
cem_008,cem,18000,1,63,1
cem_009,cem,19800,1,63,1
cem_010,cem,21600,1,64,1
cem_011,cem,25200,1,67,1
cem_012,cem,27000,1,68,1
cem_013,cem,28800,1,70,1
cem_014,cem,30601,1,72,1
cem_015,cem,32400,1,73,1
cem_016,cem,35998,1,77,1
cem_017,cem,37799,1,78,1
cem_018,cem,39599,1,80,1
cem_019,cem,41399,1,82,1
cem_020,cem,43200,1,83,1
cem_021,cem,46799,1,85,1
cem_022,cem,48599,1,86,1
cem_023,cem,50398,1,86,1
cem_024,cem,52199,1,87,1
cem_025,cem,53999,1,87,1
cem_026,cem,57599,1,88,1
cem_027,cem,59399,1,88,1
cem_028,cem,61199,1,89,1
cem_029,cem,62999,1,89,1
cem_030,cem,64799,1,90,1
cem_031,cem,68399,1,90,1
cem_032,cem,70199,1,89,1
cem_033,cem,71999,1,89,1
cem_034,cem,73799,1,88,1
cem_035,cem,75599,1,88,1
cem_036,cem,79200,1,87,1
cem_037,cem,81001,1,87,1
cem_038,cem,82801,1,86,1
cem_039,cem,84600,1,86,1
cem_040,cem,86400,1,85,1
cem_041,cem,90000,1,84,1
cem_042,cem,91801,1,83,1
cem_043,cem,93600,1,82,1
cem_044,cem,95402,1,82,1
cem_045,cem,97201,1,81,1
cem_046,cem,100800,1,79,1
cem_047,cem,102600,1,78,1
cem_048,cem,104400,1,77,1
cem_049,cem,106201,1,77,1
cem_050,cem,108000,1,76,1
cem_051,cem,111600,1,74,1
cem_052,cem,113402,1,73,1
cem_053,cem,115201,1,72,1
cki_012,cki,37799,1,61,1
cki_013,cki,39600,1,62,1
cki_014,cki,41399,1,63,1
cki_015,cki,43199,1,63,1
cki_016,cki,44998,1,64,1
cki_017,cki,48599,1,66,1
cki_018,cki,50399,1,67,1
cki_019,cki,52199,1,68,1
cki_020,cki,53999,1,68,1
cki_021,cki,64799,1,73,1
cki_022,cki,66599,1,74,1
cki_023,cki,70202,1,76,1
cki_024,cki,72000,1,77,1
cki_025,cki,73800,1,78,1
cki_059,cki,206998,1,90,1
cki_060,cki,210598,1,90,1
cki_061,cki,212399,1,89,1
cki_062,cki,214199,1,89,1
cki_063,cki,215999,1,88,1
cki_064,cki,217799,1,88,1
cki_065,cki,221398,1,87,1
cki_066,cki,223199,1,87,1
cki_067,cki,224999,1,86,1
cki_068,cki,226799,1,86,1
cki_069,cki,228599,1,85,1
cki_070,cki,232199,1,85,1
cki_071,cki,233999,1,84,1
cki_072,cki,235799,1,84,1
cki_073,cki,237599,1,83,1
cki_074,cki,239399,1,83,1
cki_075,cki,243002,1,82,1
cki_076,cki,244800,1,82,1
cki_077,cki,246600,1,81,1
cki_078,cki,248400,1,81,1
cki_079,cki,250200,1,80,1
cki_080,cki,253800,1,80,1
cki_081,cki,255600,1,79,1
cki_082,cki,257400,1,79,1
cki_083,cki,259200,1,78,1
cki_084,cki,261000,1,78,1
cki_085,cki,264600,1,77,1
cki_086,cki,275400,1,75,1
cki_087,cki,277200,1,74,1
cki_088,cki,279000,1,74,1
cki_089,cki,280800,1,73,1
cki_090,cki,287998,1,72,1
cki_091,cki,289799,1,71,1
cki_092,cki,291599,1,71,1
cki_093,cki,293398,1,70,1
cki_094,cki,296999,1,70,1
cki_095,cki,298799,1,69,1
cki_096,cki,300599,1,69,1
cpf_066,cpf,142198,2,61,1
cpf_067,cpf,143997,2,61,1
cpf_068,cpf,145798,2,61,1
cpf_069,cpf,147598,2,62,1
cpf_070,cpf,151199,2,63,1
cpf_071,cpf,152999,2,63,1
cpf_072,cpf,154798,2,64,1
cpf_073,cpf,156598,2,64,1
cpf_074,cpf,158399,2,64,1
cpf_075,cpf,161999,2,65,1
cpf_076,cpf,163799,2,66,1
cpf_077,cpf,165599,2,67,1
cpf_078,cpf,167399,2,68,1
cpf_079,cpf,169199,2,69,1
cpf_080,cpf,172800,2,70,1
cpf_081,cpf,174599,2,71,1
cpf_082,cpf,176399,2,72,1
cpf_083,cpf,178199,2,73,1
cpf_084,cpf,179999,2,74,1
cpf_085,cpf,183599,2,75,1
cpf_086,cpf,185399,2,75,1
cpf_087,cpf,187200,2,75,1
cpf_088,cpf,188999,2,75,1
cpf_089,cpf,190799,2,75,1
cpf_090,cpf,194399,2,75,1
cpf_091,cpf,196199,2,75,1
cpf_092,cpf,197999,2,75,1
cpf_093,cpf,199799,2,75,1
cpf_094,cpf,201600,2,75,1
cpf_095,cpf,205198,2,75,1
cpf_096,cpf,206998,2,74,1
cpf_097,cpf,208798,2,73,1
cpf_098,cpf,210598,2,72,1
cpf_099,cpf,212397,2,71,1
cpf_100,cpf,215998,2,70,1
cpf_101,cpf,217798,2,69,1
cpf_102,cpf,219598,2,68,1
cpf_103,cpf,221398,2,67,1
cpf_104,cpf,223198,2,66,1
cpf_105,cpf,226798,2,65,1
cpf_106,cpf,228598,2,65,1
cpf_107,cpf,230398,2,65,1
cpf_108,cpf,232198,2,65,1
cpf_109,cpf,233998,2,65,1
cpf_110,cpf,237597,2,65,1
cpf_111,cpf,239398,2,65,1
cpf_112,cpf,241198,2,65,1
cpf_113,cpf,242998,2,65,1
cpf_114,cpf,244799,2,65,1
cpf_115,cpf,248399,2,65,1
cpf_116,cpf,250199,2,66,1
cpf_117,cpf,252000,2,66,1
cpf_118,cpf,253799,2,66,1
cpf_119,cpf,255599,2,67,1
cpf_120,cpf,259199,2,68,1
cpf_121,cpf,260999,2,68,1
crw_106,crw,304199,1,61,1
crw_107,crw,305999,1,61,1
crw_108,crw,307799,1,62,1
crw_109,crw,309598,1,62,1
crw_110,crw,313198,1,63,1
crw_111,crw,314998,1,63,1
crw_112,crw,316799,1,64,1
crw_113,crw,318599,1,64,1
crw_114,crw,320398,1,65,1
crw_115,crw,323999,1,65,1
crw_116,crw,325798,1,66,1
crw_117,crw,327598,1,66,1
crw_118,crw,329398,1,67,1
crw_119,crw,331199,1,67,1
crw_120,crw,334800,1,68,1
crw_121,crw,336600,1,68,1
crw_122,crw,338400,1,69,1
crw_123,crw,340200,1,69,1
crw_124,crw,342000,1,70,1
crw_125,crw,345600,1,70,1
crw_126,crw,347400,1,70,1
crw_127,crw,349200,1,70,1
crw_128,crw,351000,1,70,1
crw_129,crw,352800,1,70,1
crw_130,crw,356400,1,70,1
crw_131,crw,369000,1,70,1
crw_132,crw,370800,1,70,1
crw_133,crw,379798,1,70,1
crw_134,crw,383399,1,70,1
crw_135,crw,385199,1,70,1
crw_136,crw,388798,1,70,1
crw_137,crw,390598,1,69,1
crw_138,crw,392399,1,69,1
crw_139,crw,394199,1,68,1
crw_140,crw,395999,1,68,1
crw_141,crw,399598,1,67,1
cti_025,cti,53999,1,61,1
cti_026,cti,55799,1,62,1
cti_027,cti,57600,1,63,1
cti_028,cti,59399,1,63,1
cti_029,cti,61199,1,64,1
cti_030,cti,64799,1,66,1
cti_031,cti,66599,1,67,1
cti_032,cti,68399,1,68,1
cti_033,cti,70199,1,68,1
cti_034,cti,72001,1,69,1
cti_035,cti,75600,1,71,1
cti_036,cti,77401,1,72,1
cti_037,cti,79200,1,73,1
cti_038,cti,81000,1,73,1
cti_039,cti,82801,1,74,1
cti_040,cti,86401,1,76,1
cti_041,cti,88200,1,78,1
cti_042,cti,90000,1,79,1
cti_043,cti,91801,1,80,1
cti_044,cti,93600,1,81,1
cti_045,cti,97200,1,84,1
cti_046,cti,99000,1,85,1
cti_047,cti,100801,1,86,1
cti_048,cti,102600,1,88,1
cti_049,cti,104400,1,89,1
cti_105,cti,226799,1,89,1
cti_106,cti,228599,1,88,1
cti_107,cti,230398,1,87,1
cti_108,cti,232199,1,87,1
cti_109,cti,234000,1,86,1
cti_110,cti,237599,1,85,1
cti_111,cti,239399,1,85,1
cti_112,cti,241199,1,85,1
cti_113,cti,242999,1,85,1
cti_114,cti,244798,1,85,1
cti_115,cti,248401,1,85,1
cti_116,cti,250200,1,85,1
cti_117,cti,252000,1,85,1
cti_118,cti,253801,1,85,1
cti_119,cti,255600,1,85,1
cti_120,cti,259200,1,85,1
cti_121,cti,261000,1,85,1
cti_122,cti,262801,1,85,1
cti_123,cti,264600,1,85,1
cti_124,cti,266400,1,85,1
cti_125,cti,270000,1,85,1
cti_126,cti,271801,1,85,1
cti_127,cti,273600,1,85,1
cti_128,cti,275400,1,85,1
cti_129,cti,277201,1,85,1
cti_130,cti,280801,1,85,1
cti_131,cti,282600,1,84,1
cti_132,cti,284400,1,84,1
cti_133,cti,286201,1,83,1
cti_134,cti,288000,1,83,1
cti_135,cti,291600,1,82,1
cti_136,cti,293399,1,82,1
cti_137,cti,295199,1,81,1
cti_138,cti,296998,1,81,1
cti_139,cti,298799,1,80,1
cti_140,cti,302399,1,80,1
cti_141,cti,304200,1,80,1
cti_142,cti,305999,1,80,1
cti_143,cti,307799,1,80,1
cti_144,cti,309599,1,80,1
cti_145,cti,313199,1,80,1
cti_146,cti,314999,1,80,1
cti_147,cti,316799,1,80,1
cti_148,cti,318599,1,80,1
cti_149,cti,320401,1,80,1
cti_150,cti,323999,1,81,1
cti_151,cti,325798,1,82,1
cti_152,cti,327599,1,83,1
cti_153,cti,329399,1,83,1
cti_154,cti,331199,1,84,1
cti_155,cti,334801,1,86,1
cva_147,cva,466199,2,61,1
cva_148,cva,467999,2,62,1
cva_149,cva,469799,2,63,1
cva_150,cva,471599,2,64,1
cva_151,cva,475199,2,65,1
cva_152,cva,476999,2,66,1
cva_153,cva,478799,2,67,1
cva_154,cva,480598,2,68,1
cva_155,cva,482399,2,69,1
cva_156,cva,485999,2,70,1
cxh_094,cxh,226800,1,61,1
cxh_095,cxh,228600,1,61,1
cxh_096,cxh,230401,1,62,1
cxh_097,cxh,232200,1,62,1
cxh_098,cxh,235800,1,63,1
cxh_099,cxh,237600,1,63,1
cxh_100,cxh,246603,1,66,1
cxh_101,cxh,248402,1,67,1
cxh_102,cxh,250202,1,68,1
cxh_103,cxh,252002,1,68,1
cxh_104,cxh,259200,1,72,1
cxh_105,cxh,261000,1,73,1
cxh_106,cxh,262800,1,73,1
cxh_107,cxh,264601,1,74,1
cxh_108,cxh,268201,1,75,1
cxh_109,cxh,270000,1,74,1
cxh_110,cxh,271801,1,74,1
cxh_111,cxh,273601,1,73,1
cxh_112,cxh,275401,1,73,1
cxh_113,cxh,279001,1,72,1
cxh_114,cxh,280800,1,72,1
cxh_115,cxh,282601,1,71,1
dce_108,dce,388797,2,70,1
dce_109,dce,392397,2,70,1
dce_110,dce,395997,2,70,1
dce_111,dce,399597,2,70,1
dce_112,dce,403197,2,70,1
dce_113,dce,406797,2,70,1
dce_114,dce,410397,2,75,1
dce_115,dce,413997,2,75,1
dce_116,dce,417597,2,75,1
dce_117,dce,421197,2,75,1
dce_118,dce,424797,2,75,1
dce_119,dce,428397,2,75,1
dce_120,dce,431997,2,75,1
dce_121,dce,435597,2,75,1
dce_122,dce,439197,2,75,1
dce_123,dce,442797,2,75,1
dce_124,dce,446397,2,75,1
dce_125,dce,449997,2,75,1
dce_126,dce,453597,2,75,1
dce_127,dce,457197,2,75,1
dce_128,dce,460797,2,75,1
dce_129,dce,464397,2,75,1
dce_130,dce,467997,2,75,1
dce_131,dce,471597,2,75,1
dce_132,dce,475197,2,75,1
dce_133,dce,478797,2,75,1
dce_134,dce,482397,2,75,1
dce_135,dce,485997,2,75,1
dce_136,dce,489597,2,75,1
dce_137,dce,493197,2,75,1
dce_138,dce,496797,2,80,1
dce_139,dce,500397,2,80,1
dce_140,dce,503997,2,80,1
dce_141,dce,507597,2,80,1
dce_142,dce,511197,2,80,1
dce_143,dce,514797,2,80,1
dce_144,dce,518397,2,90,1
dce_145,dce,521997,2,90,1
dce_146,dce,525597,2,90,1
dce_147,dce,529197,2,90,1
dce_148,dce,532797,2,90,1
dce_149,dce,536397,2,90,1
dce_257,dce,928795,2,90,1
dce_258,dce,932395,2,90,1
dce_259,dce,935995,2,90,1
dce_260,dce,939595,2,90,1
dce_261,dce,943195,2,90,1
dce_262,dce,950393,2,90,1
dce_263,dce,953993,2,90,1
dce_264,dce,957593,2,90,1
dce_265,dce,961193,2,90,1
dce_266,dce,964793,2,90,1
dce_267,dce,968393,2,90,1
dce_268,dce,971993,2,90,1
dce_269,dce,975593,2,90,1
dce_270,dce,979193,2,90,1
dce_271,dce,982793,2,90,1
dce_272,dce,986393,2,90,1
dce_273,dce,989993,2,90,1
dce_303,dce,1101590,2,90,1
dce_304,dce,1105190,2,90,1
dce_305,dce,1108790,2,90,1
dce_306,dce,1112390,2,90,1
dce_307,dce,1115990,2,90,1
dce_308,dce,1123190,2,90,1
dce_309,dce,1126790,2,90,1
dce_310,dce,1130390,2,90,1
dce_311,dce,1133990,2,90,1
dce_312,dce,1137590,2,90,1
dce_313,dce,1141190,2,90,1
dce_314,dce,1144790,2,85,1
dce_315,dce,1148390,2,85,1
dce_316,dce,1151990,2,85,1
dce_317,dce,1155590,2,85,1
dce_318,dce,1159190,2,85,1
dce_319,dce,1162790,2,85,1
dce_320,dce,1166390,2,85,1
dce_321,dce,1169990,2,85,1
dce_322,dce,1173590,2,85,1
dce_323,dce,1177190,2,85,1
dft_075,dft,162000,1,61,1
dft_076,dft,163800,1,62,1
dft_077,dft,165600,1,63,1
dft_078,dft,167400,1,63,1
dft_079,dft,169200,1,64,1
dft_080,dft,172800,1,66,1
dft_081,dft,174600,1,67,1
dft_082,dft,176400,1,68,1
dft_083,dft,180000,1,69,1
dft_084,dft,183601,1,71,1
dft_085,dft,185401,1,72,1
dft_086,dft,187204,1,73,1
dft_087,dft,189001,1,73,1
dft_088,dft,190802,1,74,1
dft_089,dft,194401,1,76,1
dft_090,dft,196200,1,77,1
dft_091,dft,198000,1,78,1
dft_092,dft,199802,1,78,1
dft_093,dft,201601,1,79,1
dft_094,dft,205203,1,81,1
dft_095,dft,207001,1,82,1
dft_096,dft,208801,1,83,1
dft_097,dft,210602,1,83,1
dft_098,dft,212401,1,84,1
dft_099,dft,216001,1,86,1
dft_100,dft,217801,1,87,1
dft_101,dft,219602,1,88,1
dft_102,dft,221401,1,88,1
dft_103,dft,223201,1,89,1
dft_258,dft,558001,1,90,1
dft_259,dft,561601,1,90,1
dft_260,dft,563403,1,90,1
dft_261,dft,565202,1,90,1
dft_262,dft,567001,1,90,1
dft_263,dft,568801,1,90,1
dft_264,dft,572400,1,90,1
dft_265,dft,574200,1,90,1
dft_266,dft,576000,1,90,1
dgz_065,dgz,140399,1,61,1
dgz_066,dgz,142199,1,62,1
dgz_067,dgz,143999,1,63,1
dgz_068,dgz,145799,1,63,1
dgz_069,dgz,147599,1,64,1
dgz_070,dgz,151199,1,66,1
dgz_071,dgz,152999,1,67,1
dgz_072,dgz,154799,1,68,1
dgz_073,dgz,156599,1,68,1
dgz_074,dgz,158399,1,69,1
dgz_075,dgz,162000,1,71,1
dgz_076,dgz,163800,1,72,1
dgz_077,dgz,165600,1,73,1
dgz_078,dgz,167400,1,73,1
dgz_079,dgz,169200,1,74,1
dgz_080,dgz,172800,1,75,1
dgz_081,dgz,174600,1,75,1
dgz_082,dgz,176400,1,75,1
dgz_083,dgz,178200,1,75,1
dgz_084,dgz,180000,1,75,1
dgz_085,dgz,183600,1,75,1
dgz_086,dgz,185400,1,75,1
dgz_087,dgz,187200,1,75,1
dgz_088,dgz,189000,1,75,1
dgz_089,dgz,190800,1,75,1
dgz_090,dgz,194400,1,74,1
dgz_091,dgz,196200,1,73,1
dgz_092,dgz,198000,1,72,1
dgz_093,dgz,199800,1,72,1
dgz_094,dgz,201600,1,71,1
dgz_095,dgz,205199,1,69,1
dgz_096,dgz,206999,1,68,1
dgz_097,dgz,208799,1,67,1
dgz_098,dgz,210599,1,67,1
dgz_099,dgz,212399,1,66,1
dgz_100,dgz,215999,1,65,1
djm_035,djm,75601,1,61,1
djm_036,djm,77401,1,62,1
djm_037,djm,79201,1,63,1
djm_038,djm,81000,1,63,1
djm_039,djm,82800,1,64,1
djm_040,djm,86400,1,66,1
djm_041,djm,88200,1,67,1
djm_042,djm,90000,1,68,1
djm_043,djm,91800,1,68,1
djm_044,djm,93600,1,69,1
djm_045,djm,97202,1,71,1
djm_046,djm,99002,1,72,1
djm_047,djm,100802,1,73,1
djm_048,djm,102602,1,73,1
djm_049,djm,104402,1,74,1
djm_050,djm,108002,1,76,1
djm_051,djm,109802,1,77,1
djm_052,djm,111602,1,78,1
djm_053,djm,113402,1,78,1
djm_054,djm,115202,1,79,1
djm_055,djm,118802,1,81,1
