image_id,storm_id,relative_time,ocean,wind_speed,category,category_fold
ike_198,ike,514800,2,20,0,0
eke_006,eke,12600,2,35,0,0
oey_027,oey,68402,1,31,0,0
psd_029,psd,68400,2,31,0,0
toz_093,toz,464400,2,32,0,0
ity_008,ity,16200,2,29,0,0
qdh_020,qdh,46801,2,35,0,0
pot_079,pot,370799,2,29,0,0
wyn_018,wyn,37801,1,25,0,0
gme_053,gme,113402,1,35,0,0
fhl_027,fhl,61200,1,35,0,0
pth_136,pth,295201,1,35,0,0
wic_014,wic,28800,1,32,0,0
pot_117,pot,505800,2,25,0,0
yry_048,yry,172799,2,35,0,0
ztb_344,ztb,756000,1,20,0,0
pvj_310,pvj,671401,1,30,0,0
fhl_009,fhl,18001,1,30,0,0
meu_000,meu,0,1,20,0,0
pyi_304,pyi,658802,1,22,0,0
gio_108,gio,235800,1,30,0,0
bxd_020,bxd,43198,1,25,0,0
wvi_154,wvi,334800,1,30,0,0
pxk_013,pxk,28801,2,24,0,0
cki_169,cki,484199,1,30,0,0
alq_231,alq,513000,1,25,0,0
sta_046,sta,120599,1,25,0,0
pth_177,pth,383400,1,30,0,0
orj_036,orj,77398,2,30,0,0
rkm_015,rkm,32400,2,30,0,0
scw_028,scw,77400,1,23,0,0
btq_022,btq,46802,2,36,0,0
ojv_171,ojv,369000,1,25,0,0
yab_098,yab,212399,2,35,0,0
pfe_064,pfe,234893,1,35,0,0
ojv_364,ojv,784800,1,25,0,0
wbb_191,wbb,417599,1,33,0,0
woz_195,woz,421199,1,20,0,0
etg_080,etg,176400,1,30,0,0
bkh_474,bkh,1184400,1,15,0,0
amn_238,amn,563399,2,35,0,0
lqy_010,lqy,21600,2,30,0,0
nkd_241,nkd,520200,1,30,0,0
blq_013,blq,34199,1,33,0,0
pjj_015,pjj,32400,1,33,0,0
hfh_143,hfh,514790,1,30,0,0
rml_386,rml,882000,2,27,0,0
aja_060,aja,169201,1,30,0,0
ang_145,ang,543595,2,35,0,0
bkh_009,bkh,18002,1,25,0,0
atz_092,atz,239402,2,25,0,0
rkf_005,rkf,10800,2,27,0,0
pjj_290,pjj,629999,1,25,0,0
qrk_034,qrk,86400,1,20,0,0
tjj_196,tjj,540001,1,20,0,0
fcr_044,fcr,93600,1,25,0,0
bvg_015,bvg,32401,1,25,0,0
sse_138,sse,378002,1,25,0,0
buv_127,buv,338400,1,35,0,0
hzg_051,hzg,109800,2,36,0,0
tlc_037,tlc,79200,1,30,0,0
unp_053,unp,190801,1,35,0,0
aja_134,aja,361800,1,20,0,0
rpf_001,rpf,1801,1,20,0,0
utr_011,utr,23401,1,25,0,0
xkm_109,xkm,268200,1,35,0,0
dnd_214,dnd,673199,2,25,0,0
pot_028,pot,165602,2,25,0,0
pot_035,pot,185400,2,25,0,0
rfh_007,rfh,14399,2,29,0,0
dnd_127,dnd,426599,2,30,0,0
dpc_038,dpc,81000,1,30,0,0
jwn_165,jwn,347400,1,30,0,0
mpq_009,mpq,18001,2,30,0,0
yit_038,yit,81000,1,35,0,0
yyj_067,yyj,143998,1,36,0,0
tmv_014,tmv,55800,2,33,0,0
pvj_269,pvj,583201,1,35,0,0
djb_276,djb,673201,1,25,0,0
tnd_047,tnd,113399,1,33,0,0
fna_393,fna,853200,1,37,0,0
fhl_039,fhl,88199,1,35,0,0
zgr_201,zgr,435599,1,30,0,0
njq_008,njq,16200,2,35,0,0
fgi_329,fgi,712799,1,25,0,0
mtw_000,mtw,0,1,30,0,0
byg_077,byg,190801,2,25,0,0
hsq_000,hsq,0,1,25,0,0
tlc_133,tlc,286200,1,30,0,0
vfx_013,vfx,46800,1,30,0,0
ble_021,ble,90000,2,31,0,0
eih_260,eih,698400,1,28,0,0
eml_111,eml,239398,1,26,0,0
jwn_002,jwn,3600,1,31,0,0
tnd_022,tnd,46801,1,35,0,0
atz_097,atz,250202,2,25,0,0
nue_051,nue,190801,2,30,0,0
amd_128,amd,345600,1,20,0,0
hww_010,hww,21601,1,30,0,0
ixs_090,ixs,194399,1,35,0,0
ydl_297,ydl,631802,1,25,0,0
ojw_229,ojw,495001,1,37,0,0
tlc_113,tlc,243000,1,27,0,0
sta_004,sta,7200,1,15,0,0
ywf_324,ywf,862199,1,25,0,0
zvx_005,zvx,18001,1,30,0,0
wic_063,wic,134999,1,30,0,0
sqi_133,sqi,367200,1,25,0,0
vzn_062,vzn,172800,2,30,0,0
dli_008,dli,16199,1,29,0,0
gzl_002,gzl,3599,2,30,0,0
eih_164,eih,442800,1,32,0,0
zvv_259,zvv,561599,1,30,0,0
pth_221,pth,478800,1,25,0,0
xdn_077,xdn,169200,1,35,0,0
djb_317,djb,777600,1,25,0,0
byg_091,byg,223200,2,25,0,0
eqf_088,eqf,188999,1,31,0,0
ywf_241,ywf,664200,1,25,0,0
zny_079,zny,165601,1,29,0,0
avn_078,avn,318600,2,33,0,0
phw_141,phw,302400,1,20,0,0
wbb_217,wbb,475199,1,25,0,0
vye_069,vye,147599,1,35,0,0
dpc_021,dpc,45001,1,26,0,0
zvv_286,zvv,619200,1,25,0,0
djb_230,djb,550801,1,25,0,0
rkm_022,rkm,66599,2,30,0,0
hsq_019,hsq,68400,1,36,0,0
atz_039,atz,109801,2,30,0,0
djb_144,djb,347400,1,25,0,0
ogw_239,ogw,514800,1,25,0,0
ugc_143,ugc,309601,1,28,0,0
ibx_014,ibx,28801,1,27,0,0
sse_016,sse,45002,1,31,0,0
vfc_158,vfc,340200,1,26,0,0
sse_216,sse,604800,1,25,0,0
fcr_553,fcr,1198800,1,30,0,0
ewt_234,ewt,595799,1,30,0,0
eoi_048,eoi,102602,1,30,0,0
tlc_073,tlc,156599,1,28,0,0
qdh_022,qdh,50401,2,35,0,0
ina_076,ina,304199,2,20,0,0
xjo_560,xjo,1214999,1,35,0,0
phw_171,phw,367201,1,20,0,0
moa_008,moa,16200,2,34,0,0
mca_053,mca,115199,1,30,0,0
etg_070,etg,153002,1,30,0,0
erp_017,erp,61200,1,30,0,0
xtd_363,xtd,783000,1,25,0,0
pjj_325,pjj,709199,1,25,0,0
rpf_020,rpf,43199,1,20,0,0
kyq_242,kyq,743399,2,25,0,0
vrx_094,vrx,338401,1,35,0,0
yab_097,yab,210599,2,35,0,0
bvg_119,bvg,306001,1,30,0,0
mfm_015,mfm,50399,1,30,0,0
jrt_258,jrt,558002,1,20,0,0
ojv_285,ojv,615600,1,25,0,0
buv_000,buv,0,1,37,0,0
uty_040,uty,86400,1,35,0,0
sse_170,sse,477002,1,25,0,0
pky_040,pky,113399,1,28,0,0
xdn_060,xdn,133201,1,35,0,0
iiz_058,iiz,125999,1,30,0,0
tmq_021,tmq,44999,1,25,0,0
nkd_051,nkd,109798,1,25,0,0
qki_014,qki,28801,1,30,0,0
mkf_165,mkf,593994,1,35,0,0
umz_091,umz,190801,1,36,0,0
pth_273,pth,590400,1,20,0,0
bkh_012,bkh,25202,1,25,0,0
hvz_135,hvz,282598,1,24,0,0
ywf_349,ywf,923400,1,20,0,0
xtd_332,xtd,716399,1,29,0,0
hmv_236,hmv,518399,1,30,0,0
qvf_006,qvf,21600,1,30,0,0
knx_064,knx,140399,1,32,0,0
qpq_108,qpq,234000,1,35,0,0
utl_008,utl,16199,1,29,0,0
eml_107,eml,230397,1,28,0,0
eem_158,eem,342001,1,30,0,0
gio_002,gio,5401,1,30,0,0
zvx_083,zvx,298803,1,25,0,0
rpf_011,rpf,23399,1,20,0,0
rzq_111,rzq,316798,1,30,0,0
ztb_262,ztb,568801,1,36,0,0
ezh_195,ezh,513000,2,35,0,0
rml_325,rml,748800,2,30,0,0
ycz_007,ycz,14400,1,30,0,0
pbk_048,pbk,102600,2,31,0,0
byg_050,byg,129601,2,30,0,0
dce_000,dce,0,2,25,0,0
wyf_005,wyf,10799,2,26,0,0
vwx_019,vwx,39597,2,30,0,0
mfm_179,mfm,502198,1,25,0,0
ftb_026,ftb,93600,2,35,0,0
ozs_074,ozs,161999,1,30,0,0
djb_008,djb,16200,1,34,0,0
rxi_002,rxi,3600,1,25,0,0
pjj_296,pjj,642600,1,25,0,0
gme_398,gme,860400,1,20,0,0
xdn_027,xdn,61200,1,30,0,0
eih_226,eih,608400,1,35,0,0
pjj_285,pjj,619199,1,26,0,0
yyj_139,yyj,304199,1,30,0,0
tmv_185,tmv,601200,2,36,0,0
quo_005,quo,18000,2,30,0,0
upx_303,upx,657000,1,20,0,0
vlo_088,vlo,219601,1,29,0,0
bvg_193,bvg,496800,1,25,0,0
gme_346,gme,748800,1,20,0,0
ise_102,ise,219597,1,35,0,0
yti_022,yti,79200,1,25,0,0
gme_400,gme,865801,1,19,0,0
ezh_216,ezh,558003,2,30,0,0
ptk_242,ptk,676799,1,15,0,0
wtz_010,wtz,36000,1,25,0,0
ltf_009,ltf,23399,1,37,0,0
evl_053,evl,140399,1,22,0,0
pau_230,pau,498602,1,25,0,0
hig_397,hig,1117800,1,21,0,0
yab_072,yab,156600,2,35,0,0
rml_371,rml,849600,2,30,0,0
tnd_079,tnd,196200,1,30,0,0
ywf_189,ywf,532798,1,25,0,0
yab_053,yab,115199,2,35,0,0
wic_147,wic,316799,1,20,0,0
har_020,har,55798,2,30,0,0
qvf_084,qvf,302402,1,20,0,0
fyt_005,fyt,10802,1,33,0,0
woz_150,woz,323999,1,29,0,0
gme_191,gme,412202,1,35,0,0
xmf_102,xmf,230399,1,34,0,0
qvf_068,qvf,244801,1,25,0,0
dft_010,dft,21602,1,30,0,0
blq_376,blq,1009800,1,30,0,0
eoi_081,eoi,174601,1,36,0,0
oup_217,oup,469799,1,31,0,0
xat_023,xat,86400,2,30,0,0
ezh_231,ezh,590401,2,27,0,0
utr_040,utr,86400,1,30,0,0
pth_074,pth,162001,1,35,0,0
xkm_116,xkm,282600,1,31,0,0
yit_000,yit,0,1,30,0,0
tlc_070,tlc,151199,1,29,0,0
pbk_080,pbk,172800,2,30,0,0
hig_396,hig,1116000,1,21,0,0
wyf_010,wyf,21599,2,28,0,0
aja_139,aja,372601,1,20,0,0
soo_005,soo,10800,1,25,0,0
rzq_152,rzq,424800,1,25,0,0
tnn_054,tnn,115198,1,30,0,0
hmv_270,hmv,590397,1,23,0,0
dnd_117,dnd,404999,2,30,0,0
fna_100,fna,216001,1,35,0,0
xjo_567,xjo,1231200,1,35,0,0
xjj_015,xjj,32399,1,33,0,0
npf_021,npf,57599,1,30,0,0
xog_011,xog,39600,1,30,0,0
fay_000,fay,0,2,35,0,0
cym_004,cym,7200,1,25,0,0
orp_236,orp,525602,2,25,0,0
hnb_013,hnb,27000,1,25,0,0
nkd_076,nkd,163800,1,28,0,0
rhy_066,rhy,201601,2,35,0,0
pth_094,pth,205201,1,35,0,0
ise_266,ise,574197,1,30,0,0
ike_172,ike,442800,2,20,0,0
dnd_133,dnd,439200,2,30,0,0
ssq_010,ssq,36000,1,35,0,0
uhd_038,uhd,81000,1,30,0,0
crw_009,crw,34199,1,25,0,0
zgi_291,zgi,629999,1,25,0,0
npf_002,npf,3600,1,25,0,0
aja_073,aja,198001,1,30,0,0
bxd_016,bxd,34199,1,25,0,0
wic_042,wic,90000,1,34,0,0
gil_009,gil,18008,2,29,0,0
mfu_302,mfu,653401,1,20,0,0
ydl_105,ydl,221402,1,30,0,0
ffk_187,ffk,405000,1,35,0,0
tnd_050,tnd,120601,1,32,0,0
uua_003,uua,5400,2,30,0,0
hvz_137,hvz,286198,1,23,0,0
xkr_157,xkr,349202,1,20,0,0
dwc_004,dwc,7200,1,25,0,0
dli_130,dli,280800,1,30,0,0
amd_022,amd,55800,1,30,0,0
mfu_259,mfu,561601,1,25,0,0
blq_029,blq,68400,1,35,0,0
blq_112,blq,298799,1,30,0,0
hfh_172,hfh,619191,1,25,0,0
xdn_127,xdn,277201,1,25,0,0
pjj_379,pjj,844200,1,20,0,0
tlc_114,tlc,246600,1,28,0,0
bxd_199,bxd,439200,1,25,0,0
nrf_083,nrf,178200,1,35,0,0
snk_267,snk,754200,1,30,0,0
suc_050,suc,129602,2,30,0,0
xmf_030,xmf,72001,1,25,0,0
sse_182,sse,511201,1,25,0,0
eem_220,eem,477000,1,36,0,0
gme_045,gme,97201,1,33,0,0
vwx_021,vwx,44997,2,30,0,0
vrx_093,vrx,334801,1,35,0,0
ojv_390,ojv,842399,1,25,0,0
tjj_153,tjj,426600,1,31,0,0
nkd_256,nkd,552598,1,27,0,0
hmv_238,hmv,522000,1,30,0,0
bvg_053,bvg,135001,1,27,0,0
efl_273,efl,595798,1,30,0,0
mtw_038,mtw,81000,1,34,0,0
oup_257,oup,556199,1,25,0,0
gio_111,gio,243000,1,30,0,0
sta_003,sta,5400,1,15,0,0
yfn_364,yfn,900000,2,35,0,0
vlo_152,vlo,383401,1,20,0,0
rkw_077,rkw,219602,2,30,0,0
zgr_260,zgr,563397,1,25,0,0
zvv_275,zvv,595800,1,27,0,0
aja_023,aja,68402,1,30,0,0
ojv_236,ojv,509400,1,25,0,0
orp_210,orp,453600,2,25,0,0
evl_014,evl,43198,1,30,0,0
woz_205,woz,442799,1,20,0,0
orj_045,orj,97200,2,30,0,0
wjq_076,wjq,198002,1,20,0,0
htc_178,htc,385200,1,20,0,0
buv_222,buv,633598,1,25,0,0
rml_287,rml,667799,2,30,0,0
mwm_046,mwm,129598,1,20,0,0
meu_016,meu,57601,1,20,0,0
eem_004,eem,7200,1,25,0,0
ykj_007,ykj,16200,1,37,0,0
xrh_033,xrh,72000,2,31,0,0
ist_011,ist,23399,1,35,0,0
amn_291,amn,676801,2,25,0,0
gme_333,gme,720001,1,23,0,0
wic_043,wic,91800,1,33,0,0
kza_152,kza,423000,1,30,0,0
tzf_044,tzf,120599,2,30,0,0
sqi_176,sqi,476999,1,30,0,0
rxi_020,rxi,43201,1,30,0,0
kdy_058,kdy,126001,1,32,0,0
pjj_322,pjj,703798,1,25,0,0
fna_102,fna,219602,1,35,0,0
ydx_006,ydx,12601,2,30,0,0
ryg_011,ryg,23401,2,31,0,0
woz_140,woz,302401,1,34,0,0
yab_058,yab,125999,2,35,0,0
rkw_068,rkw,199801,2,30,0,0
vkb_191,vkb,412202,2,30,0,0
fcr_641,fcr,1387800,1,20,0,0
jhp_005,jhp,10801,1,30,0,0
wic_127,wic,273600,1,20,0,0
gge_026,gge,187200,2,30,0,0
blq_070,blq,190798,1,30,0,0
bvg_200,bvg,511199,1,25,0,0
rfh_015,rfh,32401,2,33,0,0
eoi_004,eoi,7201,1,25,0,0
zmi_144,zmi,309601,1,28,0,0
rhy_076,rhy,223201,2,35,0,0
fcr_017,fcr,35999,1,25,0,0
ugo_096,ugo,232199,1,20,0,0
pky_005,pky,10799,1,31,0,0
ugo_003,ugo,5400,1,30,0,0
pbl_298,pbl,649797,1,25,0,0
aek_000,aek,0,1,25,0,0
vye_381,vye,853200,1,25,0,0
ops_037,ops,84599,2,30,0,0
ymo_159,ymo,415800,1,30,0,0
fcr_612,fcr,1324800,1,25,0,0
mlf_048,mlf,102601,1,35,0,0
wsy_046,wsy,99001,1,25,0,0
aox_000,aox,0,2,30,0,0
kyq_130,kyq,435600,2,35,0,0
eih_122,eih,314999,1,32,0,0
amn_247,amn,583200,2,35,0,0
pot_116,pot,459001,2,30,0,0
sqi_211,sqi,561598,1,30,0,0
fhl_032,fhl,71999,1,35,0,0
sta_050,sta,129599,1,25,0,0
oup_029,oup,61199,1,34,0,0
wlz_009,wlz,18001,2,29,0,0
yab_056,yab,122399,2,35,0,0
ydl_117,ydl,244800,1,30,0,0
imi_005,imi,10800,2,25,0,0
djb_346,djb,854999,1,22,0,0
qpq_141,qpq,305999,1,36,0,0
rhy_154,rhy,514800,2,26,0,0
yfn_359,yfn,889200,2,35,0,0
utr_196,utr,426600,1,30,0,0
rkf_056,rkf,127798,2,25,0,0
djr_012,djr,28799,2,25,0,0
eem_038,eem,81000,1,25,0,0
dnd_265,dnd,802800,2,25,0,0
hmv_029,hmv,61198,1,25,0,0
pxi_007,pxi,14400,1,30,0,0
xmf_114,xmf,255601,1,35,0,0
zvv_289,zvv,626401,1,25,0,0
hld_043,hld,91800,1,25,0,0
gme_361,gme,781200,1,20,0,0
xrh_070,xrh,298801,2,20,0,0
pjj_317,pjj,692999,1,25,0,0
tja_055,tja,144001,1,30,0,0
rzq_123,rzq,342000,1,25,0,0
dzw_000,dzw,0,1,30,0,0
blq_276,blq,739798,1,30,0,0
wsy_055,wsy,118801,1,28,0,0
hsq_321,hsq,950400,1,25,0,0
npf_093,npf,239399,1,29,0,0
gfk_000,gfk,0,1,30,0,0
tnj_009,tnj,18000,2,30,0,0
ewt_212,ewt,534599,1,30,0,0
zvv_228,zvv,491399,1,36,0,0
hzg_035,hzg,75601,2,30,0,0
lac_009,lac,32399,2,25,0,0
tbs_005,tbs,10800,1,28,0,0
fns_010,fns,21600,2,30,0,0
soo_216,soo,478799,1,37,0,0
tnn_087,tnn,187198,1,25,0,0
hig_038,hig,111600,1,30,0,0
gst_073,gst,189000,2,37,0,0
zib_000,zib,0,1,30,0,0
jrt_017,jrt,36001,1,30,0,0
oey_099,oey,271800,1,32,0,0
wyn_015,wyn,32401,1,25,0,0
vye_278,vye,630000,1,30,0,0
rfh_012,rfh,25201,2,31,0,0
tkb_092,tkb,198000,1,35,0,0
wic_054,wic,115200,1,30,0,0
rkm_013,rkm,27000,2,30,0,0
gme_316,gme,684000,1,25,0,0
ydl_203,ydl,426601,1,34,0,0
sth_035,sth,75601,2,35,0,0
jjf_030,jjf,64800,2,32,0,0
nrf_200,nrf,432001,1,25,0,0
yab_068,yab,147607,2,35,0,0
scw_248,scw,691200,1,20,0,0
vib_000,vib,0,2,35,0,0
grt_201,grt,439200,1,30,0,0
aja_112,aja,297002,1,25,0,0
wff_013,wff,26998,2,36,0,0
xtd_297,xtd,640798,1,35,0,0
suc_010,suc,21602,2,30,0,0
wff_002,wff,3600,2,31,0,0
vlo_166,vlo,426599,1,20,0,0
wbb_218,wbb,476999,1,25,0,0
tgj_071,tgj,183600,1,35,0,0
amd_055,amd,145800,1,20,0,0
ist_068,ist,172800,1,35,0,0
meu_041,meu,147602,1,30,0,0
amd_064,amd,183599,1,20,0,0
yry_023,yry,82791,2,30,0,0
nnj_034,nnj,126000,1,35,0,0
bxd_164,bxd,352800,1,25,0,0
dpc_022,dpc,46801,1,26,0,0
ewt_320,ewt,810001,1,25,0,0
xkr_162,xkr,360001,1,20,0,0
jkh_005,jkh,10800,2,33,0,0
cna_130,cna,280800,2,35,0,0
gkd_009,gkd,18000,1,30,0,0
fna_104,fna,223202,1,35,0,0
dva_010,dva,39599,1,35,0,0
fgi_379,fgi,822599,1,25,0,0
fna_024,fna,50401,1,20,0,0
vio_044,vio,158401,1,35,0,0
moa_003,moa,5401,2,31,0,0
alq_055,alq,118801,1,30,0,0
wsy_017,wsy,36002,1,25,0,0
bvg_042,bvg,102601,1,25,0,0
tzf_030,tzf,77400,2,30,0,0
scw_055,scw,140400,1,25,0,0
eem_076,eem,163800,1,35,0,0
wvi_152,wvi,329400,1,30,0,0
ugc_132,ugc,286200,1,33,0,0
pth_230,pth,498601,1,25,0,0
buv_142,buv,370798,1,30,0,0
nue_068,nue,259201,2,35,0,0
yfn_267,yfn,691200,2,30,0,0
wlz_011,wlz,23401,2,30,0,0
pth_121,pth,262800,1,35,0,0
ozs_003,ozs,5400,1,30,0,0
atz_034,atz,99001,2,32,0,0
wfc_022,wfc,79201,1,30,0,0
qzi_192,qzi,691205,1,20,0,0
rhy_084,rhy,255600,2,35,0,0
yfn_385,yfn,945001,2,30,0,0
erd_027,erd,97200,2,30,0,0
sse_213,sse,597601,1,25,0,0
nkd_004,nkd,7200,1,22,0,0
gme_232,gme,502200,1,35,0,0
nue_021,nue,75600,2,35,0,0
eih_137,eih,383399,1,30,0,0
vzn_057,vzn,161999,2,30,0,0
kza_015,kza,32402,1,33,0,0
buv_188,buv,527398,1,25,0,0
rzq_094,rzq,261000,1,30,0,0
ywf_453,ywf,1193400,1,20,0,0
ywf_554,ywf,1440000,1,25,0,0
xjo_388,xjo,842398,1,35,0,0
yry_044,yry,158400,2,30,0,0
rbe_157,rbe,338401,1,20,0,0
nrf_111,nrf,239401,1,30,0,0
grt_275,grt,597600,1,15,0,0
amd_163,amd,448199,1,20,0,0
orp_125,orp,270001,2,35,0,0
ywf_182,ywf,498600,1,25,0,0
qdh_030,qdh,68401,2,36,0,0
sqs_068,sqs,169199,2,25,0,0
uvf_005,uvf,10799,2,25,0,0
zgr_313,zgr,680399,1,20,0,0
xkr_002,xkr,3601,1,25,0,0
whm_256,whm,561600,1,25,0,0
qdh_013,qdh,32400,2,33,0,0
tmx_217,tmx,550802,1,21,0,0
oac_193,oac,498599,1,25,0,0
qrk_060,qrk,145800,1,24,0,0
xuy_008,xuy,16200,2,25,0,0
fuv_038,fuv,82801,1,30,0,0
yab_042,yab,91800,2,35,0,0
owv_003,owv,5400,2,26,0,0
rkw_050,rkw,142202,2,25,0,0
htc_203,htc,441000,1,20,0,0
scw_016,scw,34201,1,20,0,0
vfl_001,vfl,1800,2,36,0,0
ezh_223,ezh,572401,2,30,0,0
jhp_023,jhp,48599,1,30,0,0
vlz_025,vlz,90000,2,35,0,0
dpc_027,dpc,57600,1,29,0,0
pfe_008,pfe,28801,1,25,0,0
vrx_006,vrx,21600,1,35,0,0
tlc_150,tlc,323999,1,37,0,0
aph_027,aph,77400,2,35,0,0
xkr_140,xkr,309603,1,25,0,0
eml_137,eml,300600,1,20,0,0
djr_010,djr,25199,2,25,0,0
orp_113,orp,244800,2,35,0,0
ogw_224,ogw,482402,1,28,0,0
xkr_156,xkr,347403,1,20,0,0
ojv_089,ojv,190800,1,35,0,0
oey_020,oey,43202,1,25,0,0
grt_285,grt,619201,1,15,0,0
vye_371,vye,831599,1,25,0,0
cti_278,cti,599401,1,30,0,0
cdq_011,cdq,39600,1,25,0,0
pyi_270,pyi,585001,1,30,0,0
unp_013,unp,46800,1,25,0,0
hrw_270,hrw,725400,1,32,0,0
pth_300,pth,649799,1,20,0,0
ayj_034,ayj,122398,1,25,0,0
rml_284,rml,660599,2,30,0,0
mfu_195,mfu,423000,1,30,0,0
orj_030,orj,64799,2,30,0,0
toz_014,toz,28800,2,35,0,0
bxd_228,bxd,512998,1,25,0,0
wtz_032,wtz,115200,1,30,0,0
etg_003,etg,5400,1,37,0,0
